Feature,Score_(R^2)_Left,Score_(R^2)_Right,Score_(LASSO)_Left,Score_(LASSO)_Right,Score_(R^1)_Left,Score_(R^1)_Right,R1_Left,R1_Right,R2_Left,R2_Right,Coef_Left,Coef_Right,explained_variance_left,explained_variance_right,max_error_left,max_error_right,mean_absolute_error_left,mean_absolute_error_right,mean_squared_error_left,mean_squared_error_right,median_absolute_error_left,median_absolute_error_right,mean_absolute_percentage_error_left,mean_absolute_percentage_error_right,mean_pinball_loss_left,mean_pinball_loss_right,d2_pinball_score_left,d2_pinball_score_right,d2_absolute_error_score_left,d2_absolute_error_score_right
E3_BETA_ALPHA_RATIO,0.00023199026952247515,0.08010792614023987,0.0,0.07855308321481658,-1.5044393031393176e+16,-2.3876361835359708e+16,28.166765862454504,28.445594798749465,1064.649423591596,1084.0170599748976,0.00034796344431875796,0.013460575219530056,0.00023199026952236412,0.08010792614023976,1.8598202673340247,6.64114830831938,0.3758092095366667,0.5301617330779542,0.2782451307646521,1.1094800330164987,0.25661137408591916,0.317367205505639,0.9784552708899273,2.9452480073680434,0.18790460476833332,0.2650808665389772,-0.0020923882646024516,0.005530308122903893,-0.09025595964747501,-0.09098320517239045
E3_BP_THETA,0.00026492686939083576,0.0746901565172049,0.0,0.07317325156592136,-2.4528874578079468e+16,-1.6980666329587096e+16,28.17200447413054,28.445660281496732,1064.9090191372188,1083.9779223916005,0.00034231587493023963,0.013158962103182731,0.00026492686939072474,0.0746901565172049,1.9868085376116031,6.691081145267681,0.34040651655908116,0.5655698019775423,0.23580003498470564,1.143926047768627,0.24482354157038866,0.34767697313872914,1.1948504470453,1.3295268080315403,0.17020325827954058,0.2827849009887712,-0.05695823052129012,-0.03268116260071263,-0.025645618132874803,-0.11371099730455936
E4_BP_15.5_18.5,0.018976160599110337,0.008490696202491876,0.017416262729108567,0.005894457654791463,-3.0696681045093496e+16,-inf,28.301200641163582,28.23398520156737,1070.6350009440534,1066.7871896279528,0.006540715015450687,0.0033913178049642255,0.018976160599110337,0.008490696202491765,4.535681281805229,2.7250352206149815,0.6816032415167482,0.6140181712507923,1.1793766684977496,0.7161785934129172,0.49661307022529955,0.45690895706109147,1.1108681777704768,0.8905093069578186,0.3408016207583741,0.3070090856253962,0.02711228588344594,-0.0061980014809970285,-0.13290835334222373,-0.20701314507871227
E4_BP_8_10.5,0.013286712027580916,0.0020978996701187524,0.011160646702676469,0.00034421075581914096,-2.0228324568066774e+17,-5.326831962966587e+16,28.2534574943685,28.212384630031003,1068.558621284415,1063.2544120016732,0.004688021500906521,0.0020510923502828527,0.013286712027580916,0.0020978996701185304,4.728448641703427,4.058008504483305,0.5614487921264615,0.7392464366993406,0.8703291072983438,1.0670985159785205,0.38232848976400674,0.5320703306032857,1.6325849086209814,1.080906467451244,0.2807243960632308,0.36962321834967027,0.005880169854743378,-0.006071332396099027,-0.15521502999126557,-0.18411339796445758
E4_BP_10_15.5,0.00010875767939977354,0.00792567747638584,0.0,0.005333890008547226,-2.5535968587431016e+16,-inf,28.05663352518074,28.008489242192518,1056.2978979096795,1051.9497387976248,0.00040478593718197044,0.0032793490188233,0.00010875767939977354,0.00792567747638584,2.747986660750315,2.4681695078470582,0.7087655070467662,0.6653210187731553,0.8032940101049822,0.7178173635040359,0.6812780229811851,0.6040322973189407,1.4911122634965581,3.0839667234670864,0.3543827535233831,0.33266050938657765,-0.14685712116970184,-0.10891437674914228,9.647015428371208e-05,-0.004753065419342839
E4_BP_17.5_20.5,0.0014738562910835418,1.7516993757182853e-05,0.0,0.0,-1.8583948102404308e+16,-2.0335043238342196e+16,28.07382290875919,28.079019110079503,1055.6879345177917,1056.5656935672964,0.0014901248119503995,0.00015472487325853768,0.0014738562910836528,1.7516993757182853e-05,2.5122380437190226,2.282004068607898,0.7221314475104885,0.677292996298668,0.8021959353482309,0.7287590357821712,0.5926255064313053,0.5927612794058875,1.1950790157783895,1.93033054736336,0.36106572375524426,0.338646498149334,-0.11091993108652454,-0.08008594139733027,0.0029702801922154576,-0.012658122737774002
E4_BP_12.5_30,0.0030243590896242845,4.5782575996966557e-07,0.0006281764013563729,0.0,-1.991841154342011e+16,-1.4883747940014218e+17,28.13760589935479,28.10899081228688,1062.671761443923,1058.31779624877,0.002106812324085776,3.092248746221792e-05,0.0030243590896242845,4.5782575985864327e-07,3.794470719344434,3.313867950843069,0.6634163732839352,0.8262139827860515,0.7802499634995427,1.1137283749209832,0.5029733448231646,0.6207389530509946,1.3868659058467858,3.5732256120995856,0.3317081866419676,0.4131069913930257,-0.04037512004318211,-0.0365975211877001,-0.05302089620400152,-0.05727790111481035
E4_RTP,0.01534845634717752,6.615628899964143e-05,0.012945510813126115,0.0,-5.552422860388955e+16,-1.2345735682287068e+16,28.23502274826503,28.124190182889983,1067.6096305444446,1060.345988056864,0.004739467221801335,0.0004016213941637637,0.015348456347177408,6.615628899964143e-05,3.7619700826107967,4.038394851019197,0.6164427702058891,0.8223912006246881,0.7684361278254125,1.3000638278697714,0.4632474697054805,0.6411757584239804,1.1020281482819663,1.0677514824300367,0.3082213851029445,0.41119560031234414,0.01144097101665198,-0.000822184973017448,-0.09082353749711247,-0.18317395150097826
E4_SPEC_MOM,0.013517934174388846,7.488390311949367e-05,0.01125900821673409,0.0,-5.911590036491043e+16,-7.367822580867283e+16,28.220544974546783,28.100674659684522,1066.7096092493828,1058.1047757538572,0.0045874706798710715,0.00039225752624426753,0.013517934174388735,7.488390311949367e-05,3.077472975240666,4.1814777665786576,0.6563183370657025,0.8179926270632002,0.8189480140934174,1.0956010474601219,0.47426430228874017,0.6783143317343331,1.3839581641295546,1.1291005315367892,0.32815916853285126,0.4089963135316001,0.01733520167543756,-0.031543764577298905,-0.07619456731160201,-0.09906467439892097
E4_SPEC_EDGE,0.0007703814296943223,0.014911909057648054,0.0,0.012239066102966878,-6.195113108481193e+16,-3.833864165484402e+16,28.071598034153975,28.000468830970817,1056.8022541164594,1050.6943882119954,0.001085676115619413,0.004429442190686851,0.0007703814296944334,0.014911909057647943,3.0919466608666446,2.6116586811667752,0.6877957213192943,0.6384666404709142,0.8152502199610321,0.6911475335313296,0.504967098274394,0.5580829662262872,2.0141658049182376,1.4971833208699663,0.34389786065964717,0.31923332023545714,-0.1863165845152006,-0.16236853539717355,-0.017631931443957694,0.0029142012228662306
E4_SPEC_ENT,0.005740364903227713,0.03275517078580992,0.0033011513473407694,0.030038682576427722,-1.1517793481985204e+16,-1.6721714177515952e+16,28.12263704249301,27.93662005944679,1060.7578652608531,1046.5671023985983,0.0028768285074784743,0.006511861541504474,0.005740364903227713,0.032755170785809806,3.6897079144946163,2.7076970240934193,0.6553501252245986,0.6497691231877691,0.7643972557588358,0.6677251406077598,0.5616901675421204,0.579898239652715,1.566085520361717,2.085246618385194,0.3276750626122993,0.32488456159388457,-0.09211943075948659,-0.19358893962046664,-0.00035652117557116725,-0.021662978100285946
E4_SLOPE,0.007699648559930994,0.013205598004111474,0.005473740507347946,0.010575902554526118,-1.2900951536846036e+16,-inf,28.154524479123246,28.01490366886123,1061.2301650491797,1051.6897688259564,0.0034877952107701025,0.004202381198525395,0.007699648559930994,0.013205598004111363,2.2371296604902295,2.1899751390934457,0.7161466717889885,0.6869423791094205,0.8359976573225314,0.7037045484241882,0.572852005459112,0.6544715641777117,1.7351506504110905,1.3972112583540093,0.35807333589449425,0.34347118955471023,-0.11647060777136509,-0.12903130222749692,-0.011554175272185718,0.019091249817178246
E4_INTERCEPT,0.029231116768978493,0.03131091195705049,0.02694498040349791,0.029003465862439626,-inf,-3.2263758067460356e+16,28.196343476609933,27.93435964219181,1066.5222482156737,1045.911969925894,0.006705648332470956,0.006907982240023519,0.029231116768978493,0.0313109119570506,2.039903502281459,2.867416529826211,0.7393537667035555,0.7163993413486025,0.7963112493802393,0.7872668767016907,0.6392385189834962,0.6336821563233193,1.8202631585419098,11.638517813951394,0.36967688335177773,0.35819967067430125,-0.12709314786193548,-0.12704137498124357,0.02010538812326501,0.005923660452647361
E4_MEAN_FREQ,0.010579436083903992,0.0051762293996675535,0.009008405780448592,0.002524548435546503,-2.7495871357535804e+16,-inf,28.271862623235826,28.21335808525812,1068.275097592144,1064.9036508890508,0.004866403483513902,0.002620084259014326,0.010579436083904104,0.0051762293996675535,4.888660589929201,3.2319991015627827,0.6105309892653522,0.5366007731055518,1.1810424457547248,0.7035484633865539,0.3634709642506282,0.33568151909850896,1.2396267200979785,0.917863897152748,0.3052654946326761,0.2683003865527759,-0.06117632122373018,-0.06299479606170189,-0.33057746070717253,-0.31356689926776804
E4_OCC_BAND,0.003925943488804595,0.0007192469230186127,0.0021188367326375745,0.0,-9.233164252595675e+16,-7.368926109382584e+16,28.213036463262036,28.197322785590764,1065.238791631802,1061.588676047616,0.0027640713729538053,0.0011606387296119285,0.003925943488804706,0.0007192469230187237,5.555602135341407,4.636451103856834,0.5125435771688822,0.6135863575048515,1.0336582018516292,0.9980090768942531,0.21330234685155558,0.4344980648095512,0.9753894476637793,1.0965872132511811,0.2562717885844411,0.3067931787524257,0.016299808075566302,0.003768872680656621,-0.1443725864840999,-0.15643077804503625
E4_POWER_BAND,0.0006008097253743516,0.0026600637646823078,0.0,0.00027961577662038994,-2.3889713211157628e+16,-2.1351296311126804e+16,28.067857065947813,28.038878270582963,1057.3119584677431,1053.7956436401955,0.0009686126771740164,0.0019823749955704267,0.0006008097253744626,0.002660063764682419,2.3652217995363953,2.0668994015507405,0.7293800156147722,0.7111410231062144,0.8322105189861763,0.7856943839634334,0.6852471894932393,0.5641811548559795,1.3660857015159797,1.6522953659670798,0.3646900078073861,0.35557051155310726,-0.11146591738063272,-0.08401596036752546,-0.003811406427683961,-0.019219954042238863
E4_WLT_ENT,0.0027324742680046032,3.489891071462026e-05,0.0004481126119764145,0.0,-2.124697368701359e+16,-6.185687909850442e+16,28.061870098412328,28.074569257237233,1055.2899686335743,1056.793844224134,0.002050995679122635,0.00022231744241911868,0.0027324742680047143,3.4898910714509235e-05,3.1011782234340592,2.5812256414934867,0.7076663817278206,0.6867493140661424,0.8186833375053496,0.7551807498495405,0.5155043767871701,0.5829924601451411,1.048543487721508,1.3829640932148084,0.35383319086391035,0.3433746570330712,-0.07430215812062957,-0.061442711259673155,-0.007031784344402103,-0.033760910276021905
E4_KURT,0.00024182982977183354,0.0007018409434007555,0.0,0.0,-5.438142390491832e+16,-3.4143548143309936e+16,28.10964023361105,28.068682378020508,1060.608036698626,1056.0609670325916,0.0006154500660973526,0.0012068148971301578,0.00024182982977194456,0.0007018409434007555,5.126150080117566,4.042327907309103,0.6037550893114123,0.7581390658220041,0.8350290821392823,1.1057796072238144,0.45410605717060093,0.5176985130529197,1.1955580160171437,1.4057700764469245,0.30187754465570615,0.37906953291100204,-0.0030340583697958667,0.0015946691448325279,-0.12784934906367273,-0.11101703528550377
E4_SKEW,0.007264749516644797,0.0008034536343684007,0.004429858530553554,0.0,-4.319151994726655e+16,-1.334899245112218e+17,28.215502675319122,28.056502337554967,1065.5890540982202,1056.6207930036421,0.003002004070129257,0.001517495510191921,0.007264749516644686,0.0008034536343685117,4.441235043997925,4.724766017571305,0.47952219914012045,0.7410179387391622,0.6566987900581129,1.5271292601076403,0.24171021809490828,0.449428732182093,0.8957281577846643,1.2511099213322459,0.23976109957006023,0.3705089693695811,-0.05815093390796755,-0.05679709077066453,-0.2699719969014538,-0.3156993595280586
E4_VAR,0.003279132540472296,0.0019497656016218556,0.001177690035761958,0.00016976863773077167,-2.0010769089538904e+16,-4.409694148750452e+16,28.171503771725945,28.053483150882226,1063.1631543783365,1055.7886802491125,0.0023425553716487062,0.001962685469275208,0.003279132540472296,0.0019497656016217446,3.4419854189690717,4.90401817974482,0.666492497509904,0.7343615963246375,0.8894574445872809,1.0514830478303314,0.4975629613662832,0.5562282228791141,1.2262684483087254,1.1402154871620662,0.333246248754952,0.36718079816231874,-0.0038302584660216965,0.0011552839194163278,-0.21159503146662706,-0.1775185267896724
E4_STD,0.000295724570928968,0.004788886626133193,0.0,0.0021110843378413513,-4.1560648655365224e+16,-1.1863692739364986e+17,28.0757764586021,28.04726313062873,1056.532311027415,1053.4868303198066,0.0006884060266043442,0.0025078246073594788,0.000295724570928968,0.004788886626133304,2.532588209242074,2.3500281035734862,0.6921238358331454,0.6585672418160651,0.8542880484309556,0.6969567757321236,0.49903952364558324,0.5374101431465826,42353151774828.125,1.7883872674191934,0.3460619179165728,0.3292836209080325,-0.12996457917013693,-0.11586254757821046,-0.012831730901644356,-0.0049190253837749776
E4_LOG_ENE_ENT,0.006877476518476366,0.01691397852866927,0.004555197793054022,0.014276886514110187,-2.5246404004582156e+16,-6.159781756447719e+16,28.14145563327197,27.9723196143704,1061.5972283084634,1048.9761937282858,0.003227204765809164,0.004749297571289154,0.0068774765184764775,0.016913978528669382,2.7953430015192593,2.441389871628801,0.7007284753718968,0.6838731532674249,0.8019690791087543,0.6990936753714108,0.5531088630739325,0.7199854185523473,2.24399922450104,1.9124665476234113,0.35036423768594827,0.3419365766337124,-0.10549811790024544,-0.12052199655742157,-0.006485500426867796,-0.0126229726313416
E4_BETA_ALPHA_RATIO,0.007733410045336675,0.002618020368882479,0.0055676969561753165,0.0001150841975166017,-2.068682650666259e+16,-inf,28.154705655548348,28.063489508842206,1061.3852562824318,1054.9555201629528,0.0035436775261337874,0.001917921197564435,0.007733410045336675,0.002618020368882479,2.2197402280931366,1.8691682620524699,0.7464272105589911,0.7327534267925806,0.8592045797800514,0.7472757318470444,0.6391831566451771,0.7640427783525803,12852009924556.863,26065187172374.832,0.37321360527949554,0.3663767133962903,-0.13888420870661644,-0.1054930215213643,-0.006036117065678193,-0.011931330385589245
E4_BP_THETA,0.03152360374501817,0.024546683142421033,0.029436547495014898,0.022290925519243165,-4.743761625838748e+16,-4.5746134631402264e+16,28.212089816013798,27.948298704993,1067.6600170519546,1046.7608100811199,0.007288195078740729,0.006186134059198918,0.03152360374501806,0.024546683142421033,2.2520423210032474,2.4302594487019875,0.7899950070509171,0.7618261793307755,0.870209904804733,0.8109296727232816,0.714093244537024,0.7096891255239627,1.3748155818746102,1.4566933163777613,0.3949975035254586,0.3809130896653877,-0.17906974618647165,-0.14161622021867593,0.019788129889607098,0.009858306038809328
E5_BP_15.5_18.5,0.023386164694394806,0.010269413663017035,0.021710152915932923,0.00790676755330022,-6.495797178417448e+16,-2.3771600100926624e+16,28.30083992831381,28.247222932528338,1071.4149884906687,1067.7228622474802,0.0070050316943869265,0.003909692689034599,0.023386164694394918,0.010269413663017146,4.058335886982957,2.449593687988255,0.7211783590774179,0.6597944441057608,1.0927352222584223,0.7855746348108157,0.5741522087901914,0.5513016315466122,1.0381281689902782,0.9312453992666715,0.3605891795387089,0.3298972220528804,0.02999467847533921,0.0012970601177111352,-0.07969254172640095,-0.1377204556367999
E5_BP_8_10.5,0.01826408470577534,0.003712005165867338,0.016101490884516068,0.0020617916129814784,-5.493215938594308e+16,-1.442588028722124e+17,28.26761751366693,28.225375150518992,1069.7687392403718,1064.6073017951014,0.005449800611435815,0.0028125700451453782,0.01826408470577534,0.003712005165867449,4.192972057476468,3.6613771760266816,0.6098694814265287,0.8007972222679595,0.8513122001782172,1.1321758410652367,0.4242090216259137,0.609370884822668,3.3757949632356885,1.231724968418808,0.30493474071326443,0.40039861113397973,0.0013564260460819932,-0.008161105219647524,-0.11509533891616308,-0.14789139623696546
E5_BP_10_15.5,0.0008892933331496877,0.017369324837081423,0.0,0.014985000289757577,-1.0970785840044e+16,-inf,28.069718422387815,27.968899082534257,1057.2377972042298,1049.1364270809709,0.0011031372127578818,0.0050614845968734124,0.0008892933331497987,0.017369324837081423,2.3224778668806563,3.1274676331373716,0.6851260708789774,0.6726772913017512,0.7290520086893861,0.772847992974573,0.6100783524616898,0.5692221582880947,7.296386925981037,1.4638803234400162,0.3425630354394887,0.3363386456508757,-0.20290656032235765,-0.18916177648050758,-0.007614025635503063,-0.01457206036964509
E5_BP_17.5_20.5,0.00031938601594205807,0.0010618722548523252,0.0,0.0,-2.9679173758856576e+16,-1.2284417691540214e+17,28.091805379563294,28.05836685219877,1056.8289711178138,1054.7981964008945,0.0007151993664432218,0.0012197514210528797,0.00031938601594205807,0.0010618722548523252,2.637797870963591,2.3568584873468574,0.7413862963259998,0.6819221682630279,0.8537495337931216,0.7463453749419884,0.6125405060276427,0.6235332801486839,5.7288597129568695,2.5611616502258334,0.3706931481629999,0.34096108413151394,-0.14955247415044215,-0.11081663581938783,0.00396352645812581,-0.0030518190764265984
E5_BP_12.5_30,0.00897522727440081,0.0002019486803007675,0.006799464740227412,0.0,-6.654410097626107e+16,-7.902137116917306e+16,28.174819176242842,28.141583767519638,1065.3545747335597,1059.9523352967376,0.0038087820016515085,0.0006636324472155315,0.008975227274400699,0.00020194868030087854,2.9716774543734235,2.972254763240399,0.738787930568264,0.8773134570946649,0.8541657484823457,1.162672377068032,0.6308158267627616,0.6518979150698232,1.161863605121842,1.2313197779813572,0.369393965284132,0.43865672854733245,-0.06106592208411343,-0.07117149264171974,-0.0332874389350688,-0.03719262909397658
E5_RTP,0.014235806867182732,0.0009500632804565479,0.011985753731921789,0.0,-2.4000156998731773e+17,-1.9576429734259636e+16,28.23522438454217,28.161991870580646,1067.7151865749045,1062.6953735655627,0.004716977368113036,0.0015071245159456838,0.014235806867182732,0.0009500632804565479,3.2863674525912967,3.618619376847844,0.6661381723652651,0.8693681212372631,0.8215791335722132,1.273690168391365,0.5219783126633266,0.7173812146903664,1.5974308711784164,1.009601867403319,0.33306908618263253,0.43468406061863146,0.008837462440858812,8.667179379762135e-05,-0.035749608610891936,-0.14729048303376246
E5_SPEC_MOM,0.019418833958397164,9.117680749515245e-06,0.01732040615424668,0.0,-3.570068551750772e+16,-7.498110423228891e+16,28.253268275825974,28.129427228967177,1068.6445889405798,1059.6941973542293,0.005704711604441512,0.00013573116925168717,0.019418833958397164,9.117680749626267e-06,2.936840970039056,3.5725573913925226,0.6936251534876818,0.8324574833050594,0.8763117831472377,1.0774613575754453,0.5377683112577127,0.7027328041710514,1.6366777533281407,1.4456256141134862,0.3468125767438409,0.4162287416525296,0.005876501197266237,-0.03634894179621151,-0.022572831647684533,-0.05912727362241421
E5_SPEC_EDGE,0.00040890840984431076,0.03221859699107421,0.0,0.02978331449044136,-1.3214233895179056e+16,-1.628121303591514e+16,28.0615932783309,27.946011751838608,1056.217090935364,1046.9646420568502,0.0007371234394060812,0.006820995674004759,0.00040890840984431076,0.03221859699107421,2.5167442525850876,3.308406162398923,0.6601836025444481,0.6326522153455082,0.7082843423409771,0.7452415496708349,0.5317937586789032,0.5091403794540703,1.461261367683597,1.474140226327702,0.33009180127222404,0.3163261076727541,-0.2664247477718533,-0.18608274198730612,-0.024227240444354425,0.013321566448327271
E5_SPEC_ENT,0.005201569931700956,0.05210274840400131,0.002358427709149513,0.04975860276198052,-3.2269225083472424e+16,-2.36256319836521e+16,28.111898681373155,27.88564092790973,1060.1346277400348,1042.947480090655,0.002536512835026137,0.00884111738497122,0.005201569931701067,0.05210274840400131,2.7806717500962033,3.5902503351787627,0.6269556418034478,0.6557430149892769,0.6561537906822814,0.7583082990019171,0.5453179088013584,0.5695306005296482,2.5058966024960645,1.3386119327505963,0.3134778209017239,0.32787150749463834,-0.17311903941632623,-0.264571513611366,-0.0046256047175736725,-0.033201841487089157
E5_SLOPE,0.007417581208213897,0.03133300440071807,0.005023581538299071,0.028842789879735542,-2.057793405430345e+16,-3.075123860458389e+16,28.14405771059227,27.961252170371758,1060.9432406048595,1047.8069994760967,0.0033009446915128497,0.006651992870811716,0.007417581208213786,0.03133300440071818,2.2477749531043565,2.3535352168099273,0.6853828855891735,0.68281466269102,0.7775201056629062,0.7294690617818296,0.5309354354738002,0.6823776550939047,1.2391445252713198,3.7439238484337123,0.34269144279458674,0.34140733134551,-0.19159035851133321,-0.19287013960141008,-0.022145528832626438,0.02850951746884145
E5_INTERCEPT,0.028091091480367036,0.044581033407163684,0.02556842635021217,0.04229487581438085,-1.0489486073301472e+16,-2.0865304089317532e+16,28.186697277344614,27.906060268994167,1065.7209560407096,1043.9205026898285,0.00625782826930643,0.008281158924617267,0.028091091480367036,0.04458103340716357,2.0592634482246894,2.604209446730396,0.6987401373038532,0.6949542304729727,0.7224954137285312,0.7837126012924318,0.5868518308026114,0.6000459457116911,1.8330629593289978,1.3365241628729148,0.3493700686519266,0.3474771152364863,-0.16495516615272998,-0.20270795329064484,0.014784673102204993,0.0011063713806176434
E5_MEAN_FREQ,0.0169401354535772,0.032244224191811166,0.01507829741649458,0.03029384090933207,-7.154084145704146e+16,-3.5190646852450384e+16,28.26860667017034,28.31270738053878,1069.8347635758844,1073.1758998552968,0.0056566150656892095,0.007624916972858537,0.01694013545357731,0.032244224191811166,2.5692117720180776,2.5332026958141016,0.7942628938666537,0.781389327740864,0.990164160433918,0.9304969246049147,0.6434975767057095,0.6631476004473043,1.1380001227915089,1.1196878226893952,0.39713144693332686,0.39069466387043195,-0.09433672032055762,-0.07781948837756647,-0.003233314618452887,-0.0022348366938051978
E5_OCC_BAND,0.0153165791398302,0.017703777987329028,0.013578984811751904,0.015649808962221345,-2.7054323239465584e+17,-2.692901132961848e+16,28.280160897267887,28.27427150751306,1069.0389635311471,1069.6942166253043,0.00556770004963661,0.005505606503329778,0.0153165791398302,0.017703777987329028,3.4087778839728555,2.7946973599377474,0.7509083144026537,0.7474302102133533,1.0627163721858839,0.896845678208941,0.5162276824349494,0.6556768560461017,1.4320186918464095,1.0870959420463429,0.37545415720132685,0.3737151051066766,-0.010125363514135843,-0.036022370126957526,-0.042833937808367306,-0.0033526390810791895
E5_POWER_BAND,0.00037186833605895586,0.0003178262310300495,0.0,0.0,-1.0529548548496696e+16,-4.219147164739444e+16,28.087403843413984,28.107516673152837,1057.4489402202857,1058.171228405185,0.0007555362204253924,0.0006634294277149173,0.0003718683360590669,0.0003178262310301605,3.6163960732043203,2.7826808359898405,0.7014088342469659,0.6440767199041559,0.8182588510317845,0.7382314404754815,0.6120346392961111,0.5054339007837524,2.207362430340796,1.371169777916199,0.35070441712348294,0.32203835995207797,-0.08593093729395163,-0.06836272925306885,-0.008800174770136504,-0.002392425247391694
E5_WLT_ENT,0.0026441427116353777,0.0015579501539486618,0.0,0.0,-2.7847318549317356e+16,-1.2972896424376989e+17,28.137981327786093,28.11898470528944,1060.6542254578392,1058.4619181642288,0.0018314976462816307,0.0015205582470559312,0.0026441427116354888,0.0015579501539487728,3.5089005883679123,2.1239044360343082,0.618334684550467,0.7201404153210348,0.6746971022414384,0.7901440807061959,0.4652832682543833,0.5695275131239205,2.792557117467883,1.296692804376829,0.3091673422752335,0.3600702076605174,-0.09092062936706768,-0.21826501699191025,-0.012657801162614613,-0.006203557138087845
E5_KURT,0.009059116558855274,0.0008394979596364482,0.00665752422299104,0.0,-inf,-2.279866599600785e+16,28.167514102408198,28.12924592185068,1064.2306462877195,1058.842019817561,0.003642188469747199,0.0012098089071991842,0.009059116558855274,0.0008394979596364482,4.253618919097098,2.738898474908553,0.6155127985540965,0.7593481175851962,0.7737801660930561,0.928923675868511,0.5170541003977069,0.6667455422886537,1.3501966836273267,1.4619042747199207,0.30775639927704823,0.3796740587925981,-0.09653752395241666,-0.06433551838314022,-0.002000218901812678,-0.005806400381051624
E5_SKEW,0.05265143183492704,0.0014260548844285958,0.050457808316789254,0.0,-2.5251915985084532e+16,-3.4483196530089356e+16,28.283964779543858,28.148271519453527,1072.3081611370355,1060.9542331647874,0.009187411785349752,0.0015561406382101507,0.052651431834927154,0.0014260548844285958,3.2506547814185693,2.5337907005605733,0.7008814635635221,0.7656807750075902,0.8098728599136773,0.9042167391059923,0.6065955934867375,0.6274230855967318,1.5594048121713442,1.198776095015098,0.35044073178176105,0.3828403875037952,-0.10819194744401606,-0.14595289903927355,0.011261161691055621,0.006349195225223037
E5_VAR,0.00860917996716104,0.002755219842500045,0.006556145836920657,0.0008923397015738743,-1.2732005172860038e+17,-2.665664328407377e+16,28.170484954128074,28.150204747864894,1064.1996870460036,1061.3208402005162,0.0038401832099812148,0.002280629870222819,0.00860917996716104,0.002755219842499934,4.054447309065034,2.5891531537902237,0.7067682646277905,0.776864002246454,0.9055613114735019,1.003889691518043,0.5813003696423296,0.6442872115175382,2.094306692142095,1.3914190410184635,0.3533841323138952,0.388432001123227,-0.09910280169212915,-0.0479089394138712,-0.027180128131659043,-0.0015525820737281038
E5_STD,0.006485761162912551,0.004045463761556456,0.0040031150436895535,0.0014655288321430149,-5.9416808786993784e+16,-7.85619756219656e+16,28.13144124494543,28.0390255835133,1061.0261145989575,1052.853392255979,0.003031043731470693,0.002348274798269984,0.006485761162912551,0.004045463761556456,3.34468005901519,3.264978098770532,0.659659091650708,0.6541598564665987,0.7504614924795916,0.7239355393453655,0.49907201503797693,0.5443399797626153,2.169581837582489,1.7675760250403243,0.329829545825354,0.32707992823329934,-0.09165968246959988,-0.20669525363036745,-0.008763894657926485,-0.001967468626890456
E5_LOG_ENE_ENT,0.0005878188049800448,0.006902859709507991,0.0,0.0040272747131596676,-1.5180572253067446e+17,-inf,28.09821136070107,28.030767937196135,1058.1584761000004,1052.7794382314564,0.0009880029602957743,0.002905497826758686,0.0005878188049799338,0.00690285970950788,4.900869915546782,3.0289505983811553,0.6320182815877975,0.635446814030239,0.8850106944916878,0.6476414824478827,0.4806652100270047,0.5588497624540276,2.850494569530021,1.276362573524865,0.3160091407938988,0.3177234070151195,-0.05471874628110229,-0.22050589677160648,-0.010700221535042465,-0.010914916951886067
E5_BETA_ALPHA_RATIO,0.014941829509136029,0.01584254201611035,0.012990793770969788,0.012995462800411639,-3.0962305090734476e+16,-1.5871185907499816e+16,28.200980835468357,28.006303694622623,1064.905575628824,1050.823068657669,0.005189654095103206,0.004423660552795238,0.01494182950913625,0.01584254201611035,4.5160512127861265,3.018146854040252,0.6875012801440421,0.6167194607914415,0.9468164369796602,0.6482375326902582,0.5659540775269731,0.48155019737400195,2.2878725111639455,1.409513027075823,0.34375064007202105,0.30835973039572073,-0.04568295012781709,-0.08539825757662367,-0.0030188644990281066,0.004599065025950089
E5_BP_THETA,0.015522062086566146,0.013687910957257854,0.01358008915858333,0.011049205463694478,-5.0309311860250584e+16,-2.493779053294356e+16,28.188881460044776,27.99884483424567,1065.5244136360186,1050.1242493111954,0.00530178678532199,0.004271124794869068,0.015522062086566146,0.013687910957257965,4.561624648039693,2.8352967572747443,0.6981819547537207,0.6921627308238298,0.9506747356407089,0.7009589267326459,0.5281715771095578,0.6505728812958708,1.4571599497232914,2.4330706121917443,0.3490909773768604,0.3460813654119149,-0.06410293732412553,-0.1874282225582906,0.01994209522258661,0.0023904707900526123
E6_BP_15.5_18.5,0.02998864512470334,0.012376495901132434,0.028141649805922042,0.010464059359272193,-inf,-1.4528561149456548e+16,27.94147558100833,28.00062928787242,1048.1127068928613,1052.5374025051815,0.0075563951567874585,0.004770616109298928,0.029988645124703228,0.012376495901132545,2.5213010155859163,2.591082990986861,0.7844832735371055,0.8064971551400596,0.9848728360697117,0.9684417849620534,0.6802025807260934,0.7542652665506384,1.0556970974385074,1.2315022852782005,0.3922416367685527,0.4032485775700298,-0.10458309144032962,-0.2507183879948214,-0.0005974430759054794,-0.009015218006009018
