,Unnamed: 0,number,value,datetime_start,datetime_complete,duration,params_cross_ind_prob,params_cross_prob,params_cv,params_max_features,params_muta_ind_prob,params_muta_prob,params_n_gens,params_n_population,state
14,14,14,0.8222222222222222,2023-05-30 22:22:52.733834,2023-05-30 22:22:56.347013,0 days 00:00:03.613179,0.5114717772611481,0.4668898073767871,4,14,0.0571992078939071,0.2126302629900948,50,132,COMPLETE
15,15,15,0.8,2023-05-30 22:22:56.347407,2023-05-30 22:23:00.844353,0 days 00:00:04.496946,0.69753564411232,0.6918236010083136,5,7,0.0669646251875094,0.3465563103631875,40,147,COMPLETE
16,16,16,0.8222222222222222,2023-05-30 22:23:00.844736,2023-05-30 22:23:04.989789,0 days 00:00:04.145053,0.5742892922217645,0.5853025165064112,3,9,0.0500065757270183,0.2615010546702889,50,163,COMPLETE
17,17,17,0.7555555555555555,2023-05-30 22:23:04.990167,2023-05-30 22:23:11.535378,0 days 00:00:06.545211,0.7155492940841659,0.5663181993318194,4,14,0.0366056752281684,0.2410968638497223,50,148,COMPLETE
18,18,18,0.8,2023-05-30 22:23:11.535764,2023-05-30 22:23:15.139076,0 days 00:00:03.603312,0.2633531494261308,0.4886663831432419,4,12,0.0532816700701314,0.2028208856129622,40,127,COMPLETE
19,19,19,0.7111111111111111,2023-05-30 22:23:15.139462,2023-05-30 22:23:18.295101,0 days 00:00:03.155639,0.1013267465408966,0.5052213963531206,5,9,0.0640796167020122,0.2857272804243178,60,160,COMPLETE
0,0,0,0.8666666666666667,2023-05-30 22:34:58.248404,2023-05-30 22:35:05.732972,0 days 00:00:07.484568,0.4510479286935045,0.4910062788617064,4,14,0.0289050529450343,0.2437042177483129,50,139,COMPLETE
1,1,1,0.8666666666666667,2023-05-30 22:35:05.733334,2023-05-30 22:35:12.867024,0 days 00:00:07.133690,0.2440274230603361,0.4206403069349236,5,15,0.0481257991569037,0.3150841424697868,50,128,COMPLETE
2,2,2,0.8222222222222222,2023-05-30 22:35:12.867402,2023-05-30 22:35:18.467291,0 days 00:00:05.599889,0.1759137102467522,0.3775248088319538,5,15,0.0490907230383891,0.2857609201436458,50,170,COMPLETE
3,3,3,0.7777777777777778,2023-05-30 22:35:18.467676,2023-05-30 22:35:20.672435,0 days 00:00:02.204759,0.2192007124248123,0.3677617034999628,3,10,0.0557560357195117,0.2171014628256001,50,158,COMPLETE
4,4,4,0.7555555555555555,2023-05-30 22:35:20.672815,2023-05-30 22:35:26.292251,0 days 00:00:05.619436,0.4884271394780645,0.4531804110269239,4,8,0.029343015175207,0.2931113917877314,50,145,COMPLETE
5,5,5,0.7777777777777778,2023-05-30 22:35:26.292630,2023-05-30 22:35:28.963176,0 days 00:00:02.670546,0.623021769968693,0.3916242005964552,4,8,0.070751250730391,0.1648472397289573,50,156,COMPLETE
6,6,6,0.8,2023-05-30 22:35:28.963561,2023-05-30 22:35:37.339649,0 days 00:00:08.376088,0.6052979818167994,0.6712865254607618,4,13,0.0954387280837436,0.2136441991229357,40,173,COMPLETE
7,7,7,0.7111111111111111,2023-05-30 22:35:37.340029,2023-05-30 22:35:38.786252,0 days 00:00:01.446223,0.1240508203912188,0.3809890996815353,4,6,0.0427381822657916,0.2864826650559294,50,123,COMPLETE
8,8,8,0.8222222222222222,2023-05-30 22:35:38.786628,2023-05-30 22:35:42.404539,0 days 00:00:03.617911,0.3342703630931072,0.6647029656697216,3,9,0.0499176054353666,0.2220127284695615,60,144,COMPLETE
9,9,9,0.8222222222222222,2023-05-30 22:35:42.405225,2023-05-30 22:35:46.917575,0 days 00:00:04.512350,0.263685545539811,0.5778535958227686,4,10,0.0923652488447973,0.2679527780075181,50,162,COMPLETE
10,10,10,0.7555555555555555,2023-05-30 22:35:46.917972,2023-05-30 22:35:53.495061,0 days 00:00:06.577089,0.7635042501913991,0.5144034686705471,3,12,0.0254562404227374,0.346096143901902,40,134,COMPLETE
11,11,11,0.8888888888888888,2023-05-30 22:35:53.495455,2023-05-30 22:36:04.015936,0 days 00:00:10.520481,0.3788127969448973,0.4711181751802336,5,15,0.03663918357248,0.3370107402683406,60,120,COMPLETE
12,12,12,0.8666666666666667,2023-05-30 22:36:04.016322,2023-05-30 22:36:10.710801,0 days 00:00:06.694479,0.4050296201751784,0.5077302215804746,5,13,0.0357706283942937,0.3398084501981156,60,136,COMPLETE
13,13,13,0.7333333333333333,2023-05-30 22:36:10.711171,2023-05-30 22:36:17.239276,0 days 00:00:06.528105,0.4117344871394703,0.466935061637691,5,13,0.0358709128413009,0.2472912405177469,60,121,COMPLETE
14,14,14,0.8666666666666667,2023-05-30 22:36:17.239681,2023-05-30 22:36:28.421910,0 days 00:00:11.182229,0.3456200393319312,0.3057597534092949,5,15,0.025289203298584,0.3185855597059648,60,136,COMPLETE
15,15,15,0.8222222222222222,2023-05-30 22:36:28.422561,2023-05-30 22:36:34.944526,0 days 00:00:06.521965,0.4858134149311126,0.5400208846277635,4,12,0.0374626679655514,0.2495922421874682,60,147,COMPLETE
16,16,16,0.8666666666666667,2023-05-30 22:36:34.944918,2023-05-30 22:36:39.864717,0 days 00:00:04.919799,0.339442446838628,0.5641585747168397,5,14,0.0627593877338218,0.3170975459052605,40,129,COMPLETE
17,17,17,0.7555555555555555,2023-05-30 22:36:39.865089,2023-05-30 22:36:42.226794,0 days 00:00:02.361705,0.5414739852509907,0.4642929093747499,3,5,0.0354653991109061,0.2633796243888225,60,139,COMPLETE
18,18,18,0.8666666666666667,2023-05-30 22:36:42.227171,2023-05-30 22:36:46.679894,0 days 00:00:04.452723,0.412779390644121,0.5979385913275713,4,11,0.0304696436587437,0.3479975235446095,60,127,COMPLETE
19,19,19,0.8888888888888888,2023-05-30 22:36:46.680263,2023-05-30 22:36:52.406357,0 days 00:00:05.726094,0.2924077498693033,0.4915823046713297,4,14,0.0413089249596947,0.2374266009059873,40,152,COMPLETE
0,0,0,0.717391304347826,2023-05-30 22:50:52.830278,2023-05-30 22:50:55.490209,0 days 00:00:02.659931,0.4695764456799675,0.4155779068843916,4,5,0.0340008243674394,0.2575603984343703,40,170,COMPLETE
1,1,1,0.7608695652173914,2023-05-30 22:50:55.490586,2023-05-30 22:50:59.157893,0 days 00:00:03.667307,0.6743371870020725,0.5511762123006284,4,11,0.0617665489190942,0.3378957198276969,60,123,COMPLETE
2,2,2,0.8043478260869565,2023-05-30 22:50:59.158289,2023-05-30 22:51:05.125064,0 days 00:00:05.966775,0.7076585525052566,0.6623312938241833,4,15,0.059991143745946,0.2994163724217175,40,150,COMPLETE
3,3,3,0.6956521739130435,2023-05-30 22:51:05.125441,2023-05-30 22:51:06.578891,0 days 00:00:01.453450,0.6146454482327736,0.6268480269952839,3,5,0.0403174228401226,0.2989086838998311,40,124,COMPLETE
4,4,4,0.7391304347826086,2023-05-30 22:51:06.579263,2023-05-30 22:51:09.160500,0 days 00:00:02.581237,0.2044374159837519,0.5653242352782215,4,9,0.0977571471941083,0.2456744141039699,60,130,COMPLETE
5,5,5,0.8043478260869565,2023-05-30 22:51:09.160872,2023-05-30 22:51:11.290912,0 days 00:00:02.130040,0.7585634175309112,0.4945356690488197,3,11,0.0938766706200259,0.2078084179171719,40,133,COMPLETE
6,6,6,0.717391304347826,2023-05-30 22:51:11.291296,2023-05-30 22:51:13.403196,0 days 00:00:02.111900,0.1835835572274007,0.3543808756476344,5,5,0.0453981763440242,0.2674153169926636,40,145,COMPLETE
7,7,7,0.7608695652173914,2023-05-30 22:51:13.403827,2023-05-30 22:51:18.970035,0 days 00:00:05.566208,0.4115468235080123,0.4728741745475263,5,9,0.0334622964372996,0.1990704337019376,60,153,COMPLETE
8,8,8,0.8260869565217391,2023-05-30 22:51:18.970409,2023-05-30 22:51:22.913601,0 days 00:00:03.943192,0.1818523368155447,0.6583243458490926,3,12,0.0954579316250304,0.278933642934685,40,177,COMPLETE
9,9,9,0.7391304347826086,2023-05-30 22:51:22.913975,2023-05-30 22:51:25.316195,0 days 00:00:02.402220,0.5187587765384676,0.5916009563120813,4,5,0.0714341173428938,0.2263590018122422,50,120,COMPLETE
10,10,10,0.7391304347826086,2023-05-30 22:51:25.316564,2023-05-30 22:51:28.475561,0 days 00:00:03.158997,0.1176675058328611,0.6980017560113753,3,14,0.0855336713849536,0.1504301338936111,50,179,COMPLETE
11,11,11,0.8260869565217391,2023-05-30 22:51:28.475974,2023-05-30 22:51:35.395824,0 days 00:00:06.919850,0.3287835891498333,0.6994421451651851,3,15,0.070834918254894,0.3046348894667968,40,158,COMPLETE
12,12,12,0.8260869565217391,2023-05-30 22:51:35.396197,2023-05-30 22:51:41.536083,0 days 00:00:06.139886,0.3108630626940464,0.696557411287183,3,13,0.0792957683028691,0.3354461676059235,40,163,COMPLETE
13,13,13,0.8043478260869565,2023-05-30 22:51:41.536460,2023-05-30 22:51:45.926306,0 days 00:00:04.389846,0.3137637507068488,0.6328174186999216,3,13,0.0999196857805267,0.2922875049689344,40,178,COMPLETE
14,14,14,0.8043478260869565,2023-05-30 22:51:45.926684,2023-05-30 22:51:51.088924,0 days 00:00:05.162240,0.294741630761376,0.6270675054938369,3,15,0.0854314045489457,0.3178290990923503,40,163,COMPLETE
15,15,15,0.7608695652173914,2023-05-30 22:51:51.089295,2023-05-30 22:51:54.717942,0 days 00:00:03.628647,0.1058954283851724,0.6929891344651905,3,12,0.0715136369637172,0.3487971043277482,50,168,COMPLETE
16,16,16,0.7391304347826086,2023-05-30 22:51:54.718321,2023-05-30 22:51:58.070561,0 days 00:00:03.352240,0.3853190218163712,0.5486843284940811,3,9,0.0543882517440604,0.281168018433178,40,156,COMPLETE
17,17,17,0.7608695652173914,2023-05-30 22:51:58.071014,2023-05-30 22:52:02.534939,0 days 00:00:04.463925,0.2383504920728415,0.6483885578796701,5,13,0.0717049005988662,0.3086005049008261,40,144,COMPLETE
18,18,18,0.7608695652173914,2023-05-30 22:52:02.535336,2023-05-30 22:52:05.631557,0 days 00:00:03.096221,0.2583911881893764,0.5973883223327746,3,7,0.0908932488995971,0.2733495160595681,60,172,COMPLETE
19,19,19,0.9130434782608696,2023-05-30 22:52:05.631942,2023-05-30 22:52:10.750554,0 days 00:00:05.118612,0.1601288811936513,0.671392362781163,4,14,0.0789728060880674,0.3200331819365364,50,157,COMPLETE
0,0,0,0.9111111111111112,2023-05-30 23:04:39.001341,2023-05-30 23:04:44.837082,0 days 00:00:05.835741,0.4743858165459327,0.6041644183390493,4,12,0.0735329217718607,0.3357441459891584,60,165,COMPLETE
1,1,1,0.7333333333333333,2023-05-30 23:04:44.837459,2023-05-30 23:04:49.469106,0 days 00:00:04.631647,0.2689962719947503,0.5651717388783941,4,10,0.0927584261732738,0.34221645873656,50,180,COMPLETE
2,2,2,0.7555555555555555,2023-05-30 23:04:49.469483,2023-05-30 23:04:51.141532,0 days 00:00:01.672049,0.644208160978359,0.3183188092584517,3,13,0.0988601638134496,0.2752541848089784,50,127,COMPLETE
3,3,3,0.8,2023-05-30 23:04:51.141901,2023-05-30 23:04:54.463875,0 days 00:00:03.321974,0.7238085967385343,0.5192760976834055,5,6,0.0491106485478482,0.3413804132292282,40,126,COMPLETE
4,4,4,0.8666666666666667,2023-05-30 23:04:54.464251,2023-05-30 23:04:57.624663,0 days 00:00:03.160412,0.3181284073904551,0.4643035098431626,5,9,0.0966349673816985,0.3065412209002944,60,131,COMPLETE
5,5,5,0.8444444444444444,2023-05-30 23:04:57.625047,2023-05-30 23:05:00.895173,0 days 00:00:03.270126,0.5697519528936661,0.373927808116526,5,9,0.0637160334296128,0.3265575574165332,50,149,COMPLETE
6,6,6,0.8222222222222222,2023-05-30 23:05:00.895589,2023-05-30 23:05:05.313204,0 days 00:00:04.417615,0.6473245272203418,0.6113094644557158,3,14,0.0535958486971444,0.193117384625206,40,142,COMPLETE
7,7,7,0.7111111111111111,2023-05-30 23:05:05.313622,2023-05-30 23:05:07.041296,0 days 00:00:01.727674,0.7053340784811947,0.4785633196296925,4,5,0.0893883965202272,0.155641257381825,40,141,COMPLETE
8,8,8,0.8888888888888888,2023-05-30 23:05:07.041682,2023-05-30 23:05:18.357088,0 days 00:00:11.315406,0.4831999427214375,0.6246467575480406,4,15,0.0510075058488513,0.2484108514298905,60,175,COMPLETE
9,9,9,0.8,2023-05-30 23:05:18.357473,2023-05-30 23:05:21.886822,0 days 00:00:03.529349,0.385421364740397,0.5509194915870324,4,6,0.081710897360325,0.2513074083777437,50,154,COMPLETE
10,10,10,0.8222222222222222,2023-05-30 23:05:21.887195,2023-05-30 23:05:30.008893,0 days 00:00:08.121698,0.1751207584447249,0.6851869714456846,3,12,0.0254106427010164,0.3002486551165544,60,162,COMPLETE
11,11,11,0.9555555555555556,2023-05-30 23:05:30.009269,2023-05-30 23:05:37.752166,0 days 00:00:07.742897,0.4995694232975978,0.6687178040343249,4,15,0.0708329079552324,0.2355657147061219,60,174,COMPLETE
12,12,12,0.9555555555555556,2023-05-30 23:05:37.752549,2023-05-30 23:05:44.411923,0 days 00:00:06.659374,0.5031973339858825,0.6949541124550115,4,12,0.0746312217153402,0.2279253209337367,60,168,COMPLETE
13,13,13,0.8222222222222222,2023-05-30 23:05:44.412371,2023-05-30 23:05:51.375244,0 days 00:00:06.962873,0.7974976630600656,0.6773958179653715,4,15,0.0729904781156491,0.2197591309800082,60,168,COMPLETE
14,14,14,0.8888888888888888,2023-05-30 23:05:51.375669,2023-05-30 23:05:57.486065,0 days 00:00:06.110396,0.4821210394678716,0.6993430855760331,3,12,0.0807705056511774,0.2171009713093905,60,173,COMPLETE
15,15,15,0.9111111111111112,2023-05-30 23:05:57.486448,2023-05-30 23:06:05.778073,0 days 00:00:08.291625,0.5533402652806914,0.6357825445419958,5,13,0.0650856130135726,0.2517863559002495,60,158,COMPLETE
16,16,16,0.8888888888888888,2023-05-30 23:06:05.778463,2023-05-30 23:06:13.901229,0 days 00:00:08.122766,0.4010748897457826,0.6528274267526959,4,11,0.0824392081271425,0.2170782104385761,60,180,COMPLETE
17,17,17,0.9333333333333332,2023-05-30 23:06:13.901605,2023-05-30 23:06:24.958844,0 days 00:00:11.057239,0.5534377127722655,0.6988179009320024,5,14,0.0716451788742704,0.2691459893869358,60,171,COMPLETE
18,18,18,0.7555555555555555,2023-05-30 23:06:24.959223,2023-05-30 23:06:29.090410,0 days 00:00:04.131187,0.3842618571696595,0.6522686445351629,3,8,0.0882754160753659,0.186636071895324,60,162,COMPLETE
19,19,19,0.8222222222222222,2023-05-30 23:06:29.090803,2023-05-30 23:06:33.664499,0 days 00:00:04.573696,0.1366854209414191,0.5857938321653109,4,15,0.0591890950138127,0.2369274990959077,40,154,COMPLETE
0,0,0,0.9111111111111112,2023-05-30 23:20:47.444243,2023-05-30 23:20:51.045666,0 days 00:00:03.601423,0.125153894865704,0.6890462795025414,5,7,0.0419465272082316,0.1853941346056427,50,161,COMPLETE
1,1,1,0.7777777777777778,2023-05-30 23:20:51.046029,2023-05-30 23:20:57.334317,0 days 00:00:06.288288,0.3405602807396168,0.4390495685755833,4,15,0.0565475793455298,0.2992547784990701,60,133,COMPLETE
2,2,2,0.9555555555555556,2023-05-30 23:20:57.334733,2023-05-30 23:21:00.695955,0 days 00:00:03.361222,0.2288154111954255,0.6935829872218823,5,10,0.0415670822373334,0.2149141283451351,40,152,COMPLETE
3,3,3,0.8666666666666667,2023-05-30 23:21:00.696333,2023-05-30 23:21:02.492552,0 days 00:00:01.796219,0.647510380788321,0.4301284809645914,3,5,0.0568722243041508,0.3328676428270544,40,153,COMPLETE
4,4,4,0.8444444444444444,2023-05-30 23:21:02.492919,2023-05-30 23:21:10.407454,0 days 00:00:07.914535,0.4971083804660858,0.3235168546116947,4,10,0.0253578942673453,0.2430807066581172,50,180,COMPLETE
5,5,5,0.9111111111111112,2023-05-30 23:21:10.407831,2023-05-30 23:21:15.025662,0 days 00:00:04.617831,0.7152504056399426,0.560393637392282,4,9,0.0333392869228011,0.2673738461278245,60,137,COMPLETE
6,6,6,0.9555555555555556,2023-05-30 23:21:15.026040,2023-05-30 23:21:17.846360,0 days 00:00:02.820320,0.7174632536661093,0.566462106257043,3,6,0.0321519315292981,0.3038619897380408,50,153,COMPLETE
7,7,7,0.8,2023-05-30 23:21:17.846735,2023-05-30 23:21:19.684450,0 days 00:00:01.837715,0.1951312192919497,0.4437061581497989,4,5,0.0793900800222191,0.3287600451357158,60,136,COMPLETE
8,8,8,0.8666666666666667,2023-05-30 23:21:19.684830,2023-05-30 23:21:22.561990,0 days 00:00:02.877160,0.5800843007951217,0.6070105352590238,3,9,0.0669931467776619,0.2225218941943288,50,130,COMPLETE
9,9,9,0.8222222222222222,2023-05-30 23:21:22.562383,2023-05-30 23:21:25.044496,0 days 00:00:02.482113,0.5062611153029801,0.5611632244646335,4,7,0.0780301513021783,0.2867812620051227,50,125,COMPLETE
10,10,10,0.9333333333333332,2023-05-30 23:21:25.044981,2023-05-30 23:21:33.737277,0 days 00:00:08.692296,0.3258877246004183,0.6947926495735438,5,14,0.0990028538276838,0.1899534546892954,40,175,COMPLETE
11,11,11,0.8,2023-05-30 23:21:33.737669,2023-05-30 23:21:37.032311,0 days 00:00:03.294642,0.7774901372374926,0.6232034810774154,3,12,0.0419193680354968,0.1512892100522534,40,150,COMPLETE
12,12,12,0.8888888888888888,2023-05-30 23:21:37.032698,2023-05-30 23:21:47.347244,0 days 00:00:10.314546,0.7892275869443893,0.6382364886253353,5,12,0.0251573236021562,0.2472131308454457,40,162,COMPLETE
13,13,13,0.9555555555555556,2023-05-30 23:21:47.347819,2023-05-30 23:21:50.526199,0 days 00:00:03.178380,0.3841246131675498,0.5259098835127651,3,8,0.0394836272473548,0.2935011950260649,50,148,COMPLETE
14,14,14,0.9111111111111112,2023-05-30 23:21:50.526572,2023-05-30 23:21:59.821166,0 days 00:00:09.294594,0.6158664882168584,0.6975863066005251,5,12,0.0498690227317708,0.3442700803330329,40,165,COMPLETE
15,15,15,0.8,2023-05-30 23:21:59.821553,2023-05-30 23:22:03.337263,0 days 00:00:03.515710,0.2233608198865354,0.648582036182855,5,6,0.033643434594979,0.2225720593170419,50,144,COMPLETE
16,16,16,0.9333333333333332,2023-05-30 23:22:03.337655,2023-05-30 23:22:07.951944,0 days 00:00:04.614289,0.4309837549007549,0.5871589010686931,3,11,0.0468015818905668,0.313156554795675,40,156,COMPLETE
17,17,17,0.9111111111111112,2023-05-30 23:22:07.952328,2023-05-30 23:22:11.063862,0 days 00:00:03.111534,0.5444334317046163,0.5119269871821239,4,7,0.0330055002731074,0.2724312705779723,40,142,COMPLETE
18,18,18,0.9333333333333332,2023-05-30 23:22:11.064251,2023-05-30 23:22:16.902590,0 days 00:00:05.838339,0.6708519814640962,0.6501225960765465,3,10,0.0495699540503537,0.3153848858232465,50,169,COMPLETE
19,19,19,0.9111111111111112,2023-05-30 23:22:16.903239,2023-05-30 23:22:26.820334,0 days 00:00:09.917095,0.4537808517648212,0.5806825362834643,5,14,0.036274112670179,0.3488853622963426,60,120,COMPLETE
0,0,0,0.782608695652174,2023-05-30 23:33:27.299733,2023-05-30 23:33:29.405357,0 days 00:00:02.105624,0.1436656645755462,0.3742601637318762,4,10,0.0924826133754748,0.2803050943736676,40,155,COMPLETE
1,1,1,0.782608695652174,2023-05-30 23:33:29.405726,2023-05-30 23:33:31.722591,0 days 00:00:02.316865,0.323610892903846,0.306217721198423,3,5,0.0278817791580855,0.2164014287617288,60,155,COMPLETE
2,2,2,0.8260869565217391,2023-05-30 23:33:31.722953,2023-05-30 23:33:34.098059,0 days 00:00:02.375106,0.1213116881548583,0.3326712652413731,5,13,0.0975619907044481,0.2662468406177447,40,148,COMPLETE
3,3,3,0.8478260869565217,2023-05-30 23:33:34.098427,2023-05-30 23:33:38.878680,0 days 00:00:04.780253,0.4083648071634436,0.471840900069469,5,8,0.0914017983655492,0.2915148014332403,40,179,COMPLETE
4,4,4,0.782608695652174,2023-05-30 23:33:38.879069,2023-05-30 23:33:41.521782,0 days 00:00:02.642713,0.6844383063195237,0.4283135964087929,3,7,0.0897207125071184,0.1521198951785033,50,179,COMPLETE
5,5,5,0.8695652173913043,2023-05-30 23:33:41.522153,2023-05-30 23:33:53.577984,0 days 00:00:12.055831,0.6979001711815602,0.5024654292899162,5,14,0.0398876280926732,0.2259987825481161,60,170,COMPLETE
6,6,6,0.8478260869565217,2023-05-30 23:33:53.578360,2023-05-30 23:33:59.362269,0 days 00:00:05.783909,0.758649141546482,0.6025883648143935,5,10,0.0365206618675371,0.2959245731628154,60,122,COMPLETE
7,7,7,0.7608695652173914,2023-05-30 23:33:59.362677,2023-05-30 23:34:01.935606,0 days 00:00:02.572929,0.6386240950577209,0.4977673388602593,4,5,0.0423533132577638,0.2907352758861541,50,152,COMPLETE
8,8,8,0.782608695652174,2023-05-30 23:34:01.936004,2023-05-30 23:34:04.479125,0 days 00:00:02.543121,0.1615872183085618,0.3202181039348061,5,6,0.0272969687140552,0.2815571033734202,40,180,COMPLETE
9,9,9,0.8695652173913043,2023-05-30 23:34:04.479505,2023-05-30 23:34:10.244223,0 days 00:00:05.764718,0.3683764724238905,0.5008416905891149,4,14,0.0927797517555078,0.2679353784426639,50,172,COMPLETE
10,10,10,0.8478260869565217,2023-05-30 23:34:10.244649,2023-05-30 23:34:21.970777,0 days 00:00:11.726128,0.569395594913109,0.6751599274131941,5,15,0.0548202286723107,0.227221413994067,60,165,COMPLETE
11,11,11,0.8913043478260869,2023-05-30 23:34:21.971158,2023-05-30 23:34:28.221777,0 days 00:00:06.250619,0.5231451977176554,0.5562792914563337,4,13,0.0714258293404939,0.3332999157051363,50,168,COMPLETE
12,12,12,0.782608695652174,2023-05-30 23:34:28.222189,2023-05-30 23:34:34.562202,0 days 00:00:06.340013,0.5331467273834869,0.5649299509476879,4,12,0.0702998542747525,0.3475055243153445,60,165,COMPLETE
13,13,13,0.8260869565217391,2023-05-30 23:34:34.562589,2023-05-30 23:34:37.580840,0 days 00:00:03.018251,0.7838931706410287,0.5648268008141615,3,12,0.0662430728593245,0.3295040474325965,50,141,COMPLETE
14,14,14,0.8260869565217391,2023-05-30 23:34:37.581278,2023-05-30 23:34:45.246029,0 days 00:00:07.664751,0.5051633553853543,0.4325204903375274,4,15,0.05424929892047,0.2360036148672064,60,164,COMPLETE
15,15,15,0.8695652173913043,2023-05-30 23:34:45.246461,2023-05-30 23:34:49.059310,0 days 00:00:03.812849,0.6598287018956754,0.5387535178178731,4,12,0.0754222129666112,0.3209311657500736,50,138,COMPLETE
16,16,16,0.8478260869565217,2023-05-30 23:34:49.059688,2023-05-30 23:34:56.974522,0 days 00:00:07.914834,0.5907472597996859,0.6394727804920377,5,14,0.0569355844086141,0.2496076612172667,50,170,COMPLETE
17,17,17,0.8695652173913043,2023-05-30 23:34:56.974907,2023-05-30 23:35:02.665721,0 days 00:00:05.690814,0.4710874921306998,0.6165030142338122,3,11,0.0805149358213128,0.2114423185774038,60,171,COMPLETE
18,18,18,0.8260869565217391,2023-05-30 23:35:02.666105,2023-05-30 23:35:07.922355,0 days 00:00:05.256250,0.7029608127537018,0.6913822745192564,4,9,0.0451365903245063,0.2000364057360867,60,160,COMPLETE
19,19,19,0.8695652173913043,2023-05-30 23:35:07.922737,2023-05-30 23:35:15.303714,0 days 00:00:07.380977,0.5932206864328762,0.5508297642123139,5,13,0.0605775289330321,0.3162045228286384,50,145,COMPLETE
0,0,0,0.8222222222222222,2023-05-30 23:50:47.749238,2023-05-30 23:50:51.833762,0 days 00:00:04.084524,0.1980495524752771,0.4830617731703732,5,10,0.029754935797107,0.3270679267620627,60,125,COMPLETE
1,1,1,0.8222222222222222,2023-05-30 23:50:51.834128,2023-05-30 23:50:54.494471,0 days 00:00:02.660343,0.4486733795130528,0.3967356706769002,4,12,0.0946280850051547,0.2066767687215532,50,130,COMPLETE
2,2,2,0.7333333333333333,2023-05-30 23:50:54.494843,2023-05-30 23:50:57.440325,0 days 00:00:02.945482,0.4131136944845862,0.6539459412671322,3,7,0.0981097547201438,0.2910655660696772,60,150,COMPLETE
3,3,3,0.8,2023-05-30 23:50:57.440725,2023-05-30 23:51:01.558721,0 days 00:00:04.117996,0.4737716317528054,0.633065205856362,3,7,0.094154990874707,0.2414491420991726,50,166,COMPLETE
4,4,4,0.7555555555555555,2023-05-30 23:51:01.559107,2023-05-30 23:51:03.838911,0 days 00:00:02.279804,0.4441503734404534,0.437362072401145,5,7,0.0992639499981015,0.3471754739894862,40,129,COMPLETE
5,5,5,0.9111111111111112,2023-05-30 23:51:03.839281,2023-05-30 23:51:07.706635,0 days 00:00:03.867354,0.1524167084329372,0.4452241037222444,5,11,0.092601186669131,0.3349091185910083,60,169,COMPLETE
6,6,6,0.7333333333333333,2023-05-30 23:51:07.707024,2023-05-30 23:51:09.213225,0 days 00:00:01.506201,0.4800398696401291,0.4112145193113705,3,5,0.037426743451301,0.2770895815699739,40,125,COMPLETE
7,7,7,0.8666666666666667,2023-05-30 23:51:09.213600,2023-05-30 23:51:12.571184,0 days 00:00:03.357584,0.243009632830345,0.3452905554628004,5,11,0.0338278829573328,0.2374082458193854,60,127,COMPLETE
8,8,8,0.8,2023-05-30 23:51:12.571579,2023-05-30 23:51:18.210209,0 days 00:00:05.638630,0.6608388760248444,0.6180578024171213,5,9,0.0345438439769641,0.1667245532642911,40,132,COMPLETE
9,9,9,0.9333333333333332,2023-05-30 23:51:18.210585,2023-05-30 23:51:21.802084,0 days 00:00:03.591499,0.5888830399473666,0.463521817347143,5,14,0.0857644581291544,0.2985319935382148,50,120,COMPLETE
10,10,10,0.8888888888888888,2023-05-30 23:51:21.802466,2023-05-30 23:51:26.845982,0 days 00:00:05.043516,0.7684364109193128,0.5303854006935688,4,15,0.0756189922196635,0.2966269358095412,50,149,COMPLETE
11,11,11,0.8666666666666667,2023-05-30 23:51:26.846359,2023-05-30 23:51:30.081136,0 days 00:00:03.234777,0.1044800537481795,0.3005102726222343,4,14,0.0789709669331804,0.3185528405745028,50,178,COMPLETE
12,12,12,0.8222222222222222,2023-05-30 23:51:30.081516,2023-05-30 23:51:35.278608,0 days 00:00:05.197092,0.5800289893735386,0.5273611419910299,5,12,0.0817200159252834,0.3469832080775508,60,163,COMPLETE
13,13,13,0.8222222222222222,2023-05-30 23:51:35.279040,2023-05-30 23:51:41.430915,0 days 00:00:06.151875,0.3094276631058479,0.4782782093330629,5,13,0.0665594443018052,0.311706100954108,60,139,COMPLETE
14,14,14,0.9333333333333332,2023-05-30 23:51:41.431320,2023-05-30 23:51:46.258330,0 days 00:00:04.827010,0.2990670478561211,0.5613879560094138,4,15,0.0859900701998292,0.2731862079638509,50,163,COMPLETE
15,15,15,0.9333333333333332,2023-05-30 23:51:46.258744,2023-05-30 23:51:51.193097,0 days 00:00:04.934353,0.3217368122775914,0.5753835762384809,4,15,0.0580491579440564,0.2686734252171978,50,158,COMPLETE
16,16,16,0.8222222222222222,2023-05-30 23:51:51.193538,2023-05-30 23:51:57.376382,0 days 00:00:06.182844,0.6030947515381047,0.5660994311367503,4,14,0.0858483992112604,0.2632617461060074,50,141,COMPLETE
17,17,17,0.8888888888888888,2023-05-30 23:51:57.376769,2023-05-30 23:52:02.506675,0 days 00:00:05.129906,0.3378143033212442,0.6983049896677865,4,14,0.0698636567702333,0.3043534542246898,50,177,COMPLETE
18,18,18,0.8666666666666667,2023-05-30 23:52:02.507057,2023-05-30 23:52:05.192033,0 days 00:00:02.684976,0.2472250315138491,0.5112035760022645,3,13,0.0870996646583871,0.2886770385310675,50,156,COMPLETE
19,19,19,0.8666666666666667,2023-05-30 23:52:05.192438,2023-05-30 23:52:08.846273,0 days 00:00:03.653835,0.5542134351665666,0.5733548628886272,4,15,0.0733147682325177,0.2546517703858499,50,120,COMPLETE
